name	ref	coverage	ref_coverage	qstart	qend	rstart	rend	aligned_ref_len	direction	length	read_length	match	ins	del	sub	iden	acc	mapq
e1ea0396-b216-46f1-ad8d-c39f8da9fc9b	bc2_genome_pilon_pilon_pilon	100.0	0.1750805000398713	0	9417	616	10035	9419	+	9419	9417	9417	0	2	0	100.0	99.9787663233889	0
d3984aa2-b1cf-4f35-ac26-cc97a27dd8ad	bc2_genome_pilon_pilon_pilon	100.0	0.05821765857573807	0	3117	2438	5570	3132	-	3133	3117	3116	1	16	0	100.0	99.4573890839451	0
da04dae1-0ef4-4210-8283-4c17a2e6448b	bc2_genome_pilon_pilon_pilon	100.0	0.019814822490975985	0	1064	2645	3711	1066	+	1066	1064	1064	0	2	0	100.0	99.81238273921201	0
7ba85510-5e7f-4597-871e-8af64005eb8f	bc2_genome_pilon_pilon_pilon	100.0	0.0845196978109454	0	4546	3313	7860	4547	+	4547	4546	4546	0	1	2	99.95600527936648	99.934022432373	0
776f79a0-8e2b-476a-b240-9f258241299d	bc2_genome_pilon_pilon_pilon	100.0	0.16154842614359502	0	8687	3813	12504	8691	-	8691	8687	8687	0	4	1	99.98848854610337	99.94246922103325	0
f200c53e-8fd6-462a-b941-0ce2b56a213e	bc2_genome_pilon_pilon_pilon	100.0	0.029740821750057763	0	1600	5406	7006	1600	+	1600	1600	1600	0	0	0	100.0	100.0	0
aae2f153-8dd3-49e9-87c2-84ea6a13f35e	bc2_genome_pilon_pilon_pilon	100.0	0.045317577141650515	0	2433	6182	8620	2438	+	2438	2433	2433	0	5	0	100.0	99.7949138638228	0
e9296f21-6631-4edd-b15f-68699984ee97	bc2_genome_pilon_pilon_pilon	100.0	0.05823624658933185	0	3121	6981	10114	3133	-	3139	3121	3115	6	18	12	99.61476725521669	98.85313794201976	0
55aa80fc-68fa-4032-a147-7c273a6f1e8b	bc2_genome_pilon_pilon_pilon	100.0	0.27316944777428054	0	14687	8435	23131	14696	-	14696	14687	14687	0	9	1	99.99319125757472	99.93195427327164	60
5651037e-fefd-4ad5-b155-984d02cbd077	bc2_genome_pilon_pilon_pilon	100.0	0.04754813877290485	0	2552	10141	12699	2558	-	2559	2552	2551	1	7	0	100.0	99.68737788198516	0
99587d12-54c2-422c-b30d-8b9261ba07c0	bc2_genome_pilon_pilon_pilon	98.60568878973787	0.03286360803381383	25	1793	10588	12356	1768	-	1768	1793	1768	0	0	1	99.94343891402715	99.94343891402715	0
0d02ab23-4ad4-419a-8ec3-a77ce1e07a88	bc2_genome_pilon_pilon_pilon	100.0	0.19920774168460564	0	10710	11361	22078	10717	-	10717	10710	10710	0	7	1	99.9906629318394	99.92535224409816	60
8cbc9c77-d863-4956-9a00-892e64884a43	bc2_genome_pilon_pilon_pilon	100.0	0.11654684523303886	0	6270	12686	18956	6270	-	6270	6270	6270	0	0	0	100.0	100.0	0
9d457cbd-6542-4d1c-8dfc-0fc064c7daeb	bc2_genome_pilon_pilon_pilon	100.0	0.07518851498686478	0	4042	12728	16773	4045	+	4045	4042	4042	0	3	0	100.0	99.92583436341162	0
7812e2e9-a45a-45bd-ae7f-6cc6d81b9f98	bc2_genome_pilon_pilon_pilon	100.0	0.05706520173292333	0	3070	12794	15864	3070	+	3070	3070	3070	0	0	0	100.0	100.0	0
c15c3193-3f36-4ac5-b86e-28c9719718ad	bc2_genome_pilon_pilon_pilon	100.0	0.04089362990632942	0	2200	13538	15738	2200	-	2200	2200	2200	0	0	0	100.0	100.0	0
0a3c7881-e093-4509-823e-0c2c920f8165	bc2_genome_pilon_pilon_pilon	100.0	0.02498229027004852	0	1345	14798	16142	1344	+	1345	1345	1344	1	0	0	100.0	99.92565055762081	0
